jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid,mag,mag_unc,limmag
2458434.7666204,b'g',3.226,6.2,26.31906,1.73236e-05,1.0,554.0,3.0,1.0,1.0,283.734,-21.8467,0.20361,126.355,1.037,0.0,4.658568007946014,-0.15560615062713623,ztf_20181112266620_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181112266620_000554_zg_c03_o_q1_diffimgpsf.fits',19.333403373089872,27.527416814238677,5.736992896979675e-10,8.168483928971193e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.972221341825158
2458437.7461227,b'g',2.606,6.2,26.336787,1.64906e-05,1.0,554.0,3.0,1.0,1.0,321.074,-17.4208,0.466159,93.8809,1.04,0.0,6.099143906354902,-0.3431151509284973,ztf_20181115246111_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181115246111_000554_zg_c03_o_q1_diffimgpsf.fits',7.111535190929222,30.3913306137892,2.0761014102662414e-10,8.872273377488487e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.882487701475824
2458437.7976852,b'r',2.348,6.2,26.244075,7.927e-06,1.0,554.0,3.0,1.0,2.0,321.624,-17.2102,0.471032,93.3214,1.063,0.0,5.961368310642241,0.0894855260848999,ztf_20181115297674_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181115297674_000554_zr_c03_o_q1_diffimgpsf.fits',17.44014696810229,25.81536932608689,5.545237358175408e-10,8.208207801555623e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.966954132555365
2458440.7352083,b'g',1.712,6.2,23.571446,0.0023333102,1.0,554.0,3.0,1.0,1.0,356.368,-6.56028,0.742126,61.0365,1.041,0.0,19.96172422904968,-0.5559678077697754,ztf_20181118235208_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181118235208_000554_zg_c03_o_q1_diffimgpsf.fits',-11.676300786636771,65.73165126842417,-4.352380682563699e-09,2.450169752285198e-08,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,17.27958455383344
2458447.8327894,b'r',2.954,6.2,26.205242,1.92641e-05,1.0,554.0,3.0,1.0,2.0,90.9866,20.742,-0.943807,332.575,1.238,0.0,10.709904462051393,-0.503408670425415,ztf_20181125332778_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181125332778_000554_zr_c03_o_q1_diffimgpsf.fits',59.67414759748882,59.66450966325157,1.966479503470722e-09,1.966161898906229e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.018526799383682
2458450.7709491,b'g',2.205,6.2,24.29808,0.0001140287,1.0,554.0,3.0,1.0,1.0,136.607,17.598,-0.696507,293.142,1.077,0.0,9.019755711364745,-0.418595552444458,ztf_20181128270949_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181128270949_000554_zg_c03_o_q1_diffimgpsf.fits',-4.224955871856634,38.08579704424457,-8.064736408139579e-10,7.269943719947155e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,18.598747367174326
2458450.844838,b'r',2.053,6.2,26.112796,1.18414e-05,1.0,554.0,3.0,1.0,2.0,137.605,17.4905,-0.688565,292.156,1.346,0.0,9.358567325782776,7.8166913986206055,ztf_20181128344780_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181128344780_000554_zr_c03_o_q1_diffimgpsf.fits',-14.678211579984069,38.266155184142065,-5.266896008481568e-10,1.3730818560749792e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.40833391813287
2458455.8051157,b'r',3.263,6.2,26.202494,1.71871e-05,1.0,554.0,3.0,1.0,2.0,203.672,-4.6103,-0.166655,228.188,1.212,0.0,6.010150126647949,-0.5609521865844727,ztf_20181203305116_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181203305116_000554_zr_c03_o_q1_diffimgpsf.fits',9.98347313066639,34.158424732523684,3.2982536629045844e-10,1.12849654643967e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.621324403320425
2458461.7621065,b'r',1.953,6.2,26.220502,6.1474e-06,3.0,554.0,3.0,1.0,2.0,279.426,-21.8851,0.0367225,157.904,1.123,0.0,5.927513223648069,0.4630211591720581,ztf_20181209262106_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181209262106_000554_zr_c03_o_q1_diffimgpsf.fits',-10.08359002939979,21.97746330291521,-3.276531746098927e-10,7.141291544084635e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,21.118133080257305
2458461.763044,b'r',1.945,6.2,26.225307,6.62e-06,1.0,554.0,3.0,1.0,2.0,279.442,-21.8842,0.0367455,157.897,1.125,0.0,5.834111897277831,0.12818539142608643,ztf_20181209263021_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181209263021_000554_zr_c03_o_q1_diffimgpsf.fits',-11.822653627477747,21.84477125630371,-3.824654119575741e-10,7.06683093403718e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,21.129513235577058
2458462.7628935,b'g',2.803,6.2,25.460054,3.30404e-05,3.0,554.0,3.0,1.0,1.0,292.373,-21.6233,0.0817977,146.762,1.132,0.0,7.2614484207153325,-0.08529865741729736,ztf_20181210262882_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181210262882_000554_zg_c03_o_q1_diffimgpsf.fits',3.6285338604034267,31.235621236184585,2.375251385792085e-10,2.0446950609285165e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.976003619341782
2458462.7886458,b'r',2.191,6.2,25.027691,3.18536e-05,3.0,554.0,3.0,1.0,2.0,292.784,-21.5687,0.0831746,146.476,1.224,0.0,9.462607886886598,-0.016156435012817383,ztf_20181210288646_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181210288646_000554_zr_c03_o_q1_diffimgpsf.fits',67.04639078299505,36.989669177642945,6.535803762573858e-09,3.60582003753058e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,19.36006486972876
2458464.7789931,b'r',2.397,6.2,26.200598,1.06977e-05,1.0,554.0,3.0,1.0,2.0,317.545,-18.2657,0.214988,124.752,1.206,0.0,5.640080414199828,0.14974164962768555,ztf_20181212278981_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181212278981_000554_zr_c03_o_q1_diffimgpsf.fits',-26.016942909341346,24.741585269122325,-8.610275823338539e-10,8.188197753577661e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.969604182197198
2458464.7799537,b'r',2.156,6.2,26.197075,8.0036e-06,3.0,554.0,3.0,1.0,2.0,317.558,-18.262,0.215038,124.745,1.21,0.0,6.445691249942779,0.03851962089538574,ztf_20181212279919_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181212279919_000554_zr_c03_o_q1_diffimgpsf.fits',9.878039125638939,26.860260566384106,3.2797500096423286e-10,8.918261886942994e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.87687443574847
2458465.7704514,b'r',3.106,6.2,26.225945,9.4251e-06,3.0,554.0,3.0,1.0,2.0,329.355,-15.4793,0.296282,114.044,1.183,0.0,6.242086517572402,-0.6111465692520142,ztf_20181213270440_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181213270440_000554_zr_c03_o_q1_diffimgpsf.fits',-4.040720851331603,32.93152092981778,-1.30641406895557e-10,1.0647160206740185e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.68449051690631
2458466.7454861,b'r',2.188,6.2,25.664713,1.64938e-05,3.0,554.0,3.0,1.0,2.0,340.719,-12.1589,0.383305,103.497,1.115,0.0,10.718812415409088,0.1731656789779663,ztf_20181214245475_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181214245475_000554_zr_c03_o_q1_diffimgpsf.fits',5.396855291150231,42.568709751662055,2.9258736869559696e-10,2.307837824640644e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,19.844561771644706
2458468.7571412,b'r',1.803,6.2,26.225097,7.3207e-06,3.0,554.0,3.0,1.0,2.0,3.77237,-3.83536,0.57529,81.3394,1.165,0.0,8.194827565956116,0.43335139751434326,ztf_20181216257118_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181216257118_000554_zr_c03_o_q1_diffimgpsf.fits',-37.57851483708981,28.681728913870778,-1.2159082693476599e-09,9.280396396215042e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.83365867226253
2458468.7580556,b'r',1.885,6.2,26.214285,8.6599e-06,1.0,554.0,3.0,1.0,2.0,3.78047,-3.83101,0.575411,81.3254,1.168,0.0,8.336144697856898,-0.18795156478881836,ztf_20181216258056_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181216258056_000554_zr_c03_o_q1_diffimgpsf.fits',-6.52692167528415,28.844353687191784,-2.133017414146896e-10,9.42642056632524e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.816707958642567
2458468.7965741,b'g',2.236,6.2,26.281164,2.02478e-05,1.0,554.0,3.0,1.0,1.0,4.14152,-3.64739,0.57915,80.8918,1.352,0.0,8.831434212303162,0.6372859477996826,ztf_20181216296516_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181216296516_000554_zg_c03_o_q1_diffimgpsf.fits',-114.8562350929372,36.94566242077867,-3.52930325207006e-09,1.1352665934519205e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.614830343112956
2458469.6635417,b'g',1.705,6.2,26.218401,1.95541e-05,3.0,554.0,3.0,1.0,1.0,14.7189,0.322348,0.662709,71.0091,1.038,0.0,11.41982196807861,-1.0202968120574951,ztf_20181217163542_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181217163542_000554_zg_c03_o_q1_diffimgpsf.fits',-25.308255166250234,44.12433662735851,-8.239517955900212e-10,1.4365402180610707e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.359280516128948
2458469.6933681,b'r',1.625,6.2,26.141171,1.67547e-05,3.0,554.0,3.0,1.0,2.0,14.9318,0.461708,0.665534,70.6664,1.045,0.0,12.980229516983034,1.1643296480178833,ztf_20181217193275_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181217193275_000554_zr_c03_o_q1_diffimgpsf.fits',-27.205902408232355,42.74724216144129,-9.510311364810917e-10,1.4943065547381724e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.3164757354648
2458472.6176042,b'r',1.63,6.2,26.22407,1.36706e-05,1.0,554.0,3.0,1.0,2.0,52.4527,13.6616,0.909068,35.1013,1.073,0.0,13.850477093505857,-0.09743797779083252,ztf_20181220117604_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181220117604_000554_zr_c03_o_q1_diffimgpsf.fits',-54.3455858112434,49.98936621713001,-1.7600956700187705e-09,1.6190103707704062e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.22945091243721
2458472.6185301,b'r',1.813,6.2,26.218002,1.29636e-05,3.0,554.0,3.0,1.0,2.0,52.4616,13.666,0.909103,35.0944,1.072,0.0,14.672313435649873,-1.6387301683425903,ztf_20181220118530_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181220118530_000554_zr_c03_o_q1_diffimgpsf.fits',-23.587639876207987,55.29187698885511,-7.682166021164181e-10,1.8007794797822236e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.1139236562747
2458472.6691782,b'g',2.472,6.2,26.361366,2.24843e-05,1.0,554.0,3.0,1.0,1.0,52.9276,13.8962,0.91234,34.4439,1.038,0.0,15.565395531654358,0.07823836803436279,ztf_20181220169144_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181220169144_000554_zg_c03_o_q1_diffimgpsf.fits',-49.993299691025825,66.87666404834914,-1.4268075616160384e-09,1.908658371441774e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.050754485455723
2458472.6728819,b'g',1.613,6.2,26.327574,1.70264e-05,3.0,554.0,3.0,1.0,1.0,52.9603,13.9124,0.912616,34.388,1.039,0.0,14.626175706386565,0.2482013702392578,ztf_20181220172859_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181220172859_000554_zg_c03_o_q1_diffimgpsf.fits',-13.613039110122244,51.86409645412845,-4.007979506519493e-10,1.5269935980679878e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.292981948466466
2458472.6992593,b'g',1.962,6.2,26.339823,2.23988e-05,1.0,554.0,3.0,1.0,1.0,53.1901,14.0243,0.914264,34.0522,1.06,0.0,15.731641411590573,-0.5596778392791748,ztf_20181220199248_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181220199248_000554_zg_c03_o_q1_diffimgpsf.fits',62.44729461314828,60.382016940575255,1.8179604393275792e-09,1.757836248147822e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.140128949741825
2458474.6028356,b'g',2.423,6.2,26.361773,2.87585e-05,3.0,554.0,3.0,1.0,1.0,81.6181,19.6839,0.993912,8.95036,1.09,0.0,15.971809643936156,-0.11895287036895752,ztf_20181222102801_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181222102801_000554_zg_c03_o_q1_diffimgpsf.fits',-23.522557209571318,65.92634047905287,-6.71081603323584e-10,1.8808309775908652e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.06670056646932
2458474.6669907,b'r',1.99,6.2,26.257398,9.7399e-06,3.0,554.0,3.0,1.0,2.0,82.4312,19.9034,0.995033,8.08309,1.039,0.0,12.772882984256743,0.6816592216491699,ztf_20181222166956_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181222166956_000554_zr_c03_o_q1_diffimgpsf.fits',-54.64185477057288,44.83781287327866,-1.7161934205925365e-09,1.4082677056731207e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.380861938711924
2458475.598044,b'g',2.088,6.2,26.345115,2.54132e-05,1.0,554.0,3.0,1.0,1.0,97.2414,20.8842,-0.998377,355.382,1.094,0.0,13.516204022598266,-0.21517276763916016,ztf_20181223098009_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181223098009_000554_zg_c03_o_q1_diffimgpsf.fits',-99.20244190336665,51.80721176539324,-2.8739311695395175e-09,1.5008739502005123e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.311714439482927
2458475.5998727,b'g',2.26,6.2,26.33813,2.39087e-05,3.0,554.0,3.0,1.0,1.0,97.2699,20.8886,-0.998362,355.361,1.091,0.0,14.594963522338865,-0.2792513370513916,ztf_20181223099873_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181223099873_000554_zg_c03_o_q1_diffimgpsf.fits',-115.72270113895112,59.91260456932035,-3.3741669110021573e-09,1.7468925809974374e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.146909488171385
2458475.7976273,b'r',2.089,6.2,26.210173,1.15666e-05,3.0,554.0,3.0,1.0,2.0,99.7859,21.2421,-0.99588,352.64,1.503,0.0,13.923998783826828,0.05282235145568848,ztf_20181223297593_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181223297593_000554_zr_c03_o_q1_diffimgpsf.fits',85.17597736482854,51.98728972604697,2.7941384755802366e-09,1.705406747076475e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.173005047050538
2458475.798588,b'r',2.204,6.2,26.175817,1.26024e-05,1.0,554.0,3.0,1.0,2.0,99.7961,21.2429,-0.995865,352.626,1.512,0.0,14.79900927448272,-0.7135782837867737,ztf_20181223298553_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181223298553_000554_zr_c03_o_q1_diffimgpsf.fits',113.46667307230732,57.25294123282442,3.84185987954802e-09,1.938523198142395e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.03389748281123
2458481.798206,b'r',3.132,6.2,26.143085,1.55862e-05,1.0,554.0,3.0,1.0,2.0,188.339,1.54056,-0.51249,271.431,1.677,0.0,7.314011148834229,0.8628909587860107,ztf_20181229298206_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20181229298206_000554_zr_c03_o_q1_diffimgpsf.fits',36.87054970195409,41.05889016185857,1.2866061189931711e-09,1.4327592008454746e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.36214197396838
2458486.6214005,b'r',2.129,6.2,26.22726,6.5264e-06,3.0,554.0,3.0,1.0,2.0,247.757,-18.3097,-0.0820119,213.282,1.037,0.0,6.245776115655898,0.41549187898635864,ztf_20190103121389_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190103121389_000554_zr_c03_o_q1_diffimgpsf.fits',33.2668736683091,25.314272129612036,1.0742564970471733e-09,8.174504636427595e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.971421377934437
2458487.616794,b'r',1.594,6.2,26.219547,6.9905e-06,3.0,554.0,3.0,1.0,2.0,260.497,-20.5003,-0.0362054,201.938,1.038,0.0,5.451779756546019,0.4973642826080322,ztf_20190104116794_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190104116794_000554_zr_c03_o_q1_diffimgpsf.fits',-15.446158228024965,19.029059349242495,-5.02344532030585e-10,6.188687033235371e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,21.273578687572375
2458487.676956,b'g',2.113,6.2,26.336346,1.33549e-05,3.0,554.0,3.0,1.0,1.0,261.5,-20.5361,-0.034004,201.252,1.09,0.0,5.302831373023984,0.2461857795715332,ztf_20190104176840_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190104176840_000554_zg_c03_o_q1_diffimgpsf.fits',-23.58772367567309,20.895696486405505,-6.888864325038186e-10,6.10264983875317e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,21.28877886045889
2458490.6231713,b'g',3.04,6.2,26.334023,1.66507e-05,3.0,554.0,3.0,1.0,1.0,299.402,-21.1914,0.0101491,168.436,1.033,0.0,5.074418997216224,-0.28539425134658813,ztf_20190107123171_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190107123171_000554_zg_c03_o_q1_diffimgpsf.fits',-5.230661560199138,27.266877424087895,-1.530902106922115e-10,7.980428406137339e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.99750947462164
2458490.6634375,b'r',2.555,6.2,26.246601,7.1096e-06,3.0,554.0,3.0,1.0,2.0,299.954,-21.0732,0.0109344,167.995,1.074,0.0,6.497785591793061,0.5116143226623535,ztf_20190107163426_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190107163426_000554_zr_c03_o_q1_diffimgpsf.fits',4.398496008898893,27.097869910916373,1.3952878171472357e-10,8.595967276284673e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.91683810535831
2458491.6088194,b'r',2.332,6.2,26.226652,7.3207e-06,3.0,554.0,3.0,1.0,2.0,311.801,-19.5427,0.0375337,157.658,1.032,0.0,6.244261275434491,0.18189406394958496,ztf_20190108108808_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190108108808_000554_zr_c03_o_q1_diffimgpsf.fits',23.69004039204189,26.766604270139613,7.654291564738223e-10,8.648334485494937e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.91024379373613
2458491.6768171,b'g',2.624,6.2,26.310992,1.82748e-05,3.0,554.0,3.0,1.0,1.0,312.64,-19.2911,0.0400317,156.917,1.108,0.0,4.876271659898757,-0.09898418188095093,ztf_20190108176748_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190108176748_000554_zg_c03_o_q1_diffimgpsf.fits',37.73983050269648,24.181752191110895,1.1282442927990498e-09,7.229212093829024e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,21.104847573015185
2458492.6387037,b'r',1.411,6.2,24.485049,0.0002125649,3.0,554.0,3.0,1.0,2.0,324.334,-16.9096,0.0831795,146.475,1.047,0.0,13.078007820034017,0.016052961349487305,ztf_20190109138692_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190109138692_000554_zr_c03_o_q1_diffimgpsf.fits',52.40478827134919,40.95121768533721,8.420761569694681e-09,6.580323331408326e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,18.706956904974405
2458492.6742245,b'g',2.462,6.2,25.591437,3.36219e-05,3.0,554.0,3.0,1.0,1.0,324.738,-16.7588,0.085077,146.083,1.108,0.0,6.633975017166138,-0.23530328273773193,ztf_20190109174225_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190109174225_000554_zg_c03_o_q1_diffimgpsf.fits',3.4592967663939156,28.87949205350975,2.0063792186004228e-10,1.6749997647845213e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.192538113194644
2458493.6117361,b'r',2.042,6.2,26.232738,6.8885e-06,3.0,554.0,3.0,1.0,2.0,335.896,-13.834,0.1406,135.955,1.033,0.0,6.219041610836983,-0.33902299404144287,ztf_20190110111725_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190110111725_000554_zr_c03_o_q1_diffimgpsf.fits',-15.885639578136697,23.978133406335218,-5.103986356748404e-10,7.704069147819872e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,21.035774558807155
2458493.6714815,b'g',2.602,6.2,26.33617,1.56995e-05,3.0,554.0,3.0,1.0,1.0,336.48,-13.5641,0.14457,135.305,1.108,0.0,5.0622533965110765,-0.03251659870147705,ztf_20190110171470_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190110171470_000554_zg_c03_o_q1_diffimgpsf.fits',-12.670555304125017,22.664057832101975,-3.701072979820112e-10,6.620178046253856e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,21.20040081485611
2458495.6616898,b'g',2.372,6.2,25.753701,3.26543e-05,3.0,554.0,3.0,1.0,1.0,359.209,-5.73497,0.299081,113.693,1.098,0.0,7.812210560703277,-0.6394663453102112,ztf_20190112161609_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190112161609_000554_zg_c03_o_q1_diffimgpsf.fits',-11.029955655367761,33.38542849418049,-5.50926124039183e-10,1.6675411302894215e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.197383602422462
2458503.6741782,b'g',2.339,6.2,26.262888,2.82709e-05,3.0,554.0,3.0,1.0,1.0,106.94,21.2676,0.983761,14.6425,1.204,0.0,14.665113775253293,0.17207837104797363,ztf_20190120174167_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190120174167_000554_zg_c03_o_q1_diffimgpsf.fits',84.1348848267694,67.69881276885343,2.6291835390190865e-09,2.1155624638065382e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.939010357220447
2458505.6750347,b'g',3.85,6.2,26.290299,4.42223e-05,3.0,554.0,3.0,1.0,1.0,139.127,17.3372,-0.986124,346.47,1.232,0.0,13.909049492263795,0.41916418075561523,ztf_20190122175000_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190122175000_000554_zg_c03_o_q1_diffimgpsf.fits',1.6424311465718997,93.78468021744325,5.004579265690557e-11,2.8576714892152024e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.612544234374294
2458509.6500231,b'g',4.04,6.2,26.282638,2.29717e-05,3.0,554.0,3.0,1.0,1.0,195.319,-1.26056,-0.687757,292.056,1.175,0.0,5.912627779626845,-0.16969579458236694,ztf_20190126150023_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190126150023_000554_zg_c03_o_q1_diffimgpsf.fits',78.31306503551102,41.73746167134796,2.403139720770503e-09,1.280769077549296e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.48389790520911
2458510.6600579,b'g',2.947,6.2,26.2273,1.918e-05,3.0,554.0,3.0,1.0,1.0,208.251,-6.20045,-0.579526,279.152,1.226,0.0,6.599507403731346,0.27110904455184937,ztf_20190127160046_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190127160046_000554_zg_c03_o_q1_diffimgpsf.fits',-10.193397815301807,35.16254329416621,-3.2915387607036483e-10,1.1354297779435687e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.61467428939025
2458511.6435417,b'g',3.023,6.2,26.273604,2.10254e-05,3.0,554.0,3.0,1.0,1.0,220.529,-10.5845,-0.473859,267.003,1.171,0.0,5.576495678305626,-0.08589744567871094,ztf_20190128143542_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190128143542_000554_zg_c03_o_q1_diffimgpsf.fits',15.342085367127883,30.05332264995396,4.747257561727558e-10,9.299313606851106e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.831447754269238
2458514.6655324,b'g',1.694,6.2,26.238296,1.18115e-05,3.0,554.0,3.0,1.0,1.0,258.617,-19.9852,-0.190904,231.816,1.308,0.0,4.936465985774994,0.08282023668289185,ztf_20190131165509_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190131165509_000554_zg_c03_o_q1_diffimgpsf.fits',-2.6420050417989405,18.23608248320471,-8.44530312210837e-11,5.829256261591421e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,21.33854211945426
2458522.6453588,b'g',2.461,6.2,26.245863,1.52925e-05,3.0,554.0,3.0,1.0,1.0,355.966,-6.80998,0.0933262,144.424,1.318,0.0,6.49182848958969,-0.27501219511032104,ztf_20190208145359_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190208145359_000554_zg_c03_o_q1_diffimgpsf.fits',3.6041896189901337,30.695525184117738,1.1440959057704618e-10,9.74383381596643e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.78075031833949
2458523.6664005,b'r',1.745,6.2,26.161727,9.8203e-06,3.0,554.0,3.0,1.0,2.0,7.41839,-2.39925,0.157601,133.22,1.487,0.0,7.803582861280441,-0.6885252594947815,ztf_20190209166389_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190209166389_000554_zr_c03_o_q1_diffimgpsf.fits',-20.139163315714377,28.26523892588424,-6.907972877871572e-10,9.695313595191265e-10,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.786170336887064
2458534.6310301,b'g',3.025,6.2,26.200601,5.44994e-05,3.0,554.0,3.0,1.0,1.0,161.844,11.2173,-0.996319,353.044,1.443,0.0,17.0896805975914,-0.3370494842529297,ztf_20190220131019_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190220131019_000554_zg_c03_o_q1_diffimgpsf.fits',-93.49709836539554,93.52535230144429,-3.0942666247146335e-09,3.095201686627996e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.525852605740713
2458539.6330093,b'g',1.971,6.2,26.189003,1.69335e-05,3.0,554.0,3.0,1.0,1.0,229.429,-13.4963,-0.640324,286.299,1.583,0.0,6.762288218307495,0.4427978992462158,ztf_20190225132998_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190225132998_000554_zg_c03_o_q1_diffimgpsf.fits',-11.395644234306555,26.432783980477787,-3.811866500591258e-10,8.841820760909135e-10,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.886220722274192
